"Round Id";StartDate;EndDate;Game;"Info (Request Id)";"Balance Before Real";"Balance Before Bonus";"Bet Amount Real";"Bet Amount Bonus";"Win Amount Real";"Win Amount Bonus";"Balance After Real";"Balance After Bonus"
p23939285:r2110310818370200019;"2021-10-31 08:18:37";"2021-10-31 08:18:37";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110310818370200019<br/> <br />";16959.37;0;2;0;0;0;16957.37;0
p23939285:r2110310818320800022;"2021-10-31 08:18:32";"2021-10-31 08:18:37";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110310818320800022<br/> <br />";16958.87;0;2;0;2.5;0;16959.37;0
p23939285:r2110310818281100003;"2021-10-31 08:18:28";"2021-10-31 08:18:32";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110310818281100003<br/> <br />";16958.87;0;2;0;2;0;16958.87;0
p23939285:r2110310818251000003;"2021-10-31 08:18:25";"2021-10-31 08:18:25";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110310818251000003<br/> <br />";16960.87;0;2;0;0;0;16958.87;0
p23939285:r2110310818220200005;"2021-10-31 08:18:22";"2021-10-31 08:18:22";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110310818220200005<br/> <br />";16962.87;0;2;0;0;0;16960.87;0
p23939285:r2110310818190100005;"2021-10-31 08:18:19";"2021-10-31 08:18:21";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110310818190100005<br/> <br />";16958.87;0;2;0;6;0;16962.87;0
p23939285:r2110310818160300001;"2021-10-31 08:18:16";"2021-10-31 08:18:16";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110310818160300001<br/> <br />";16960.87;0;2;0;0;0;16958.87;0
p23939285:r2110310818110100029;"2021-10-31 08:18:11";"2021-10-31 08:18:15";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110310818110100029<br/> <br />";16960.87;0;2;0;2;0;16960.87;0
p23939285:r2110310818060500014;"2021-10-31 08:18:06";"2021-10-31 08:18:11";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110310818060500014<br/> <br />";16960.87;0;2;0;2;0;16960.87;0
p23939285:r2110310818000600062;"2021-10-31 08:18:00";"2021-10-31 08:18:00";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110310818000600062<br/> <br />";16962.87;0;2;0;0;0;16960.87;0
p23939285:r2110310817570800037;"2021-10-31 08:17:57";"2021-10-31 08:17:57";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110310817570800037<br/> <br />";16964.87;0;2;0;0;0;16962.87;0
p23939285:r2110310817521500029;"2021-10-31 08:17:52";"2021-10-31 08:17:57";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110310817521500029<br/> <br />";16964.87;0;2;0;2;0;16964.87;0
p23939285:r2110310817490100016;"2021-10-31 08:17:49";"2021-10-31 08:17:49";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110310817490100016<br/> <br />";16966.87;0;2;0;0;0;16964.87;0
p23939285:r2110310817440800040;"2021-10-31 08:17:44";"2021-10-31 08:17:49";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110310817440800040<br/> <br />";16966.37;0;2;0;2.5;0;16966.87;0
p23939285:r2110310817410400071;"2021-10-31 08:17:41";"2021-10-31 08:17:41";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110310817410400071<br/> <br />";16968.37;0;2;0;0;0;16966.37;0
p23939285:r2110310817380500046;"2021-10-31 08:17:38";"2021-10-31 08:17:38";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110310817380500046<br/> <br />";16970.37;0;2;0;0;0;16968.37;0
p23939285:r2110310817350900008;"2021-10-31 08:17:35";"2021-10-31 08:17:35";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110310817350900008<br/> <br />";16972.37;0;2;0;0;0;16970.37;0
p23939285:r2110310817320300021;"2021-10-31 08:17:32";"2021-10-31 08:17:32";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110310817320300021<br/> <br />";16974.37;0;2;0;0;0;16972.37;0
p23939285:r2110310817291300011;"2021-10-31 08:17:29";"2021-10-31 08:17:29";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110310817291300011<br/> <br />";16976.37;0;2;0;0;0;16974.37;0
p23939285:r2110310817260500067;"2021-10-31 08:17:26";"2021-10-31 08:17:26";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110310817260500067<br/> <br />";16978.37;0;2;0;0;0;16976.37;0
p23939285:r2110310817210500023;"2021-10-31 08:17:21";"2021-10-31 08:17:26";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110310817210500023<br/> <br />";16974.37;0;2;0;6;0;16978.37;0
p23939285:r2110310817181000013;"2021-10-31 08:17:18";"2021-10-31 08:17:18";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110310817181000013<br/> <br />";16976.37;0;2;0;0;0;16974.37;0
p23939285:r2110310817151300011;"2021-10-31 08:17:15";"2021-10-31 08:17:15";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110310817151300011<br/> <br />";16978.37;0;2;0;0;0;16976.37;0
p23939285:r2110310817121400024;"2021-10-31 08:17:12";"2021-10-31 08:17:12";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110310817121400024<br/> <br />";16980.37;0;2;0;0;0;16978.37;0
p23939285:r2110310817051100003;"2021-10-31 08:17:05";"2021-10-31 08:17:12";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110310817051100003<br/> <br />";16962.37;0;2;0;20;0;16980.37;0
p23939285:r2110310817010100045;"2021-10-31 08:17:01";"2021-10-31 08:17:04";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110310817010100045<br/> <br />";16961.87;0;2;0;2.5;0;16962.37;0
p23939285:r2110310816560200015;"2021-10-31 08:16:56";"2021-10-31 08:17:01";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110310816560200015<br/> <br />";16958.87;0;2;0;5;0;16961.87;0
p23939285:r2110310816480300015;"2021-10-31 08:16:48";"2021-10-31 08:16:48";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110310816480300015<br/> <br />";16960.87;0;2;0;0;0;16958.87;0
p23939285:r2110310816451300005;"2021-10-31 08:16:45";"2021-10-31 08:16:45";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110310816451300005<br/> <br />";16962.87;0;2;0;0;0;16960.87;0
p23939285:r2110310816421100006;"2021-10-31 08:16:42";"2021-10-31 08:16:42";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110310816421100006<br/> <br />";16964.87;0;2;0;0;0;16962.87;0
p23939285:r2110310816390500012;"2021-10-31 08:16:39";"2021-10-31 08:16:39";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110310816390500012<br/> <br />";16966.87;0;2;0;0;0;16964.87;0
p23939285:r2110310816360900006;"2021-10-31 08:16:36";"2021-10-31 08:16:36";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110310816360900006<br/> <br />";16968.87;0;2;0;0;0;16966.87;0
p23939285:r2110310816280600036;"2021-10-31 08:16:29";"2021-10-31 08:16:35";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110310816280600036<br/> <br />";16953.37;0;2;0;17.5;0;16968.87;0
p23939285:r2110310816250800039;"2021-10-31 08:16:25";"2021-10-31 08:16:25";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110310816250800039<br/> <br />";16955.37;0;2;0;0;0;16953.37;0
p23939285:r2110310815131300002;"2021-10-31 08:15:13";"2021-10-31 08:16:20";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110310815131300002<br/> <br />";16898.57;0;2;0;58.8;0;16955.37;0
p23939285:r2110310815100100001;"2021-10-31 08:15:10";"2021-10-31 08:15:10";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110310815100100001<br/> <br />";16900.57;0;2;0;0;0;16898.57;0
p23939285:r2110310815050300005;"2021-10-31 08:15:05";"2021-10-31 08:15:09";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110310815050300005<br/> <br />";16898.57;0;2;0;4;0;16900.57;0
p23939285:r2110310815020900003;"2021-10-31 08:15:02";"2021-10-31 08:15:02";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110310815020900003<br/> <br />";16900.57;0;2;0;0;0;16898.57;0
p23939285:r2110310814590800006;"2021-10-31 08:14:59";"2021-10-31 08:14:59";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110310814590800006<br/> <br />";16902.57;0;2;0;0;0;16900.57;0
p23939285:r2110310814541100059;"2021-10-31 08:14:55";"2021-10-31 08:14:55";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110310814541100059<br/> <br />";16904.57;0;2;0;0;0;16902.57;0
p23939285:r2110310814501300005;"2021-10-31 08:14:50";"2021-10-31 08:14:50";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110310814501300005<br/> <br />";16906.57;0;2;0;0;0;16904.57;0
p23939285:r2110310814471000003;"2021-10-31 08:14:47";"2021-10-31 08:14:47";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110310814471000003<br/> <br />";16908.57;0;2;0;0;0;16906.57;0
p23939285:r2110310814430800065;"2021-10-31 08:14:43";"2021-10-31 08:14:43";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110310814430800065<br/> <br />";16910.57;0;2;0;0;0;16908.57;0
p23939285:r2110310814400200014;"2021-10-31 08:14:40";"2021-10-31 08:14:40";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110310814400200014<br/> <br />";16912.57;0;2;0;0;0;16910.57;0
p23939285:r2110310814340800041;"2021-10-31 08:14:34";"2021-10-31 08:14:39";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110310814340800041<br/> <br />";16912.07;0;2;0;2.5;0;16912.57;0
p23939285:r2110310814320300008;"2021-10-31 08:14:32";"2021-10-31 08:14:32";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110310814320300008<br/> <br />";16914.07;0;2;0;0;0;16912.07;0
p23939285:r2110310814281300053;"2021-10-31 08:14:29";"2021-10-31 08:14:29";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110310814281300053<br/> <br />";16916.07;0;2;0;0;0;16914.07;0
p23939285:r2110310814230800030;"2021-10-31 08:14:23";"2021-10-31 08:14:28";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110310814230800030<br/> <br />";16913.07;0;2;0;5;0;16916.07;0
p23939285:r2110310814190200001;"2021-10-31 08:14:19";"2021-10-31 08:14:23";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110310814190200001<br/> <br />";16913.07;0;2;0;2;0;16913.07;0
p23939285:r2110310814161400012;"2021-10-31 08:14:16";"2021-10-31 08:14:16";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110310814161400012<br/> <br />";16915.07;0;2;0;0;0;16913.07;0
p23939285:r2110310814110600007;"2021-10-31 08:14:11";"2021-10-31 08:14:15";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110310814110600007<br/> <br />";16912.07;0;2;0;5;0;16915.07;0
p23939285:r2110310814060100024;"2021-10-31 08:14:06";"2021-10-31 08:14:10";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110310814060100024<br/> <br />";16911.57;0;2;0;2.5;0;16912.07;0
p23939285:r2110310814020600006;"2021-10-31 08:14:02";"2021-10-31 08:14:06";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110310814020600006<br/> <br />";16911.57;0;2;0;2;0;16911.57;0
p23939285:r2110310813590600009;"2021-10-31 08:13:59";"2021-10-31 08:13:59";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110310813590600009<br/> <br />";16913.57;0;2;0;0;0;16911.57;0
p23939285:r2110310813561000008;"2021-10-31 08:13:56";"2021-10-31 08:13:59";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110310813561000008<br/> <br />";16913.57;0;2;0;2;0;16913.57;0
p23939285:r2110310813531000016;"2021-10-31 08:13:53";"2021-10-31 08:13:53";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110310813531000016<br/> <br />";16915.57;0;2;0;0;0;16913.57;0
p23939285:r2110310813500900032;"2021-10-31 08:13:50";"2021-10-31 08:13:50";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110310813500900032<br/> <br />";16917.57;0;2;0;0;0;16915.57;0
p23939285:r2110310813420800003;"2021-10-31 08:13:42";"2021-10-31 08:13:42";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110310813420800003<br/> <br />";16919.57;0;2;0;0;0;16917.57;0
p23939285:r2110310813370900028;"2021-10-31 08:13:37";"2021-10-31 08:13:42";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110310813370900028<br/> <br />";16919.07;0;2;0;2.5;0;16919.57;0
p23939285:r2110310813340400011;"2021-10-31 08:13:34";"2021-10-31 08:13:34";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110310813340400011<br/> <br />";16921.07;0;2;0;0;0;16919.07;0
p23939285:r2110310813310900012;"2021-10-31 08:13:31";"2021-10-31 08:13:31";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110310813310900012<br/> <br />";16923.07;0;2;0;0;0;16921.07;0
p23939285:r2110310813280500029;"2021-10-31 08:13:28";"2021-10-31 08:13:28";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110310813280500029<br/> <br />";16925.07;0;2;0;0;0;16923.07;0
p23939285:r2110310813251500017;"2021-10-31 08:13:25";"2021-10-31 08:13:25";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110310813251500017<br/> <br />";16927.07;0;2;0;0;0;16925.07;0
p23939285:r2110310813220500040;"2021-10-31 08:13:22";"2021-10-31 08:13:22";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110310813220500040<br/> <br />";16929.07;0;2;0;0;0;16927.07;0
p23939285:r2110310813190300064;"2021-10-31 08:13:19";"2021-10-31 08:13:19";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110310813190300064<br/> <br />";16931.07;0;2;0;0;0;16929.07;0
p23939285:r2110310813161000023;"2021-10-31 08:13:16";"2021-10-31 08:13:16";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110310813161000023<br/> <br />";16933.07;0;2;0;0;0;16931.07;0
p23939285:r2110310813131000028;"2021-10-31 08:13:13";"2021-10-31 08:13:13";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110310813131000028<br/> <br />";16935.07;0;2;0;0;0;16933.07;0
p23939285:r2110310813100800067;"2021-10-31 08:13:10";"2021-10-31 08:13:10";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110310813100800067<br/> <br />";16937.07;0;2;0;0;0;16935.07;0
p23939285:r2110310813071500016;"2021-10-31 08:13:07";"2021-10-31 08:13:07";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110310813071500016<br/> <br />";16939.07;0;2;0;0;0;16937.07;0
p23939285:r2110310813041000070;"2021-10-31 08:13:04";"2021-10-31 08:13:04";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110310813041000070<br/> <br />";16941.07;0;2;0;0;0;16939.07;0
p23939285:r2110310813010400020;"2021-10-31 08:13:01";"2021-10-31 08:13:01";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110310813010400020<br/> <br />";16943.07;0;2;0;0;0;16941.07;0
p23939285:r2110310812560300042;"2021-10-31 08:12:56";"2021-10-31 08:13:01";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110310812560300042<br/> <br />";16941.07;0;2;0;4;0;16943.07;0
p23939285:r2110310812530800013;"2021-10-31 08:12:53";"2021-10-31 08:12:53";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110310812530800013<br/> <br />";16943.07;0;2;0;0;0;16941.07;0
p23939285:r2110310812480300014;"2021-10-31 08:12:48";"2021-10-31 08:12:53";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110310812480300014<br/> <br />";16940.07;0;2;0;5;0;16943.07;0
p23939285:r2110310812431300050;"2021-10-31 08:12:43";"2021-10-31 08:12:48";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110310812431300050<br/> <br />";16939.57;0;2;0;2.5;0;16940.07;0
p23939285:r2110310812400400031;"2021-10-31 08:12:40";"2021-10-31 08:12:40";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110310812400400031<br/> <br />";16941.57;0;2;0;0;0;16939.57;0
p23939285:r2110310812370900039;"2021-10-31 08:12:37";"2021-10-31 08:12:37";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110310812370900039<br/> <br />";16943.57;0;2;0;0;0;16941.57;0
p23939285:r2110310812340800020;"2021-10-31 08:12:34";"2021-10-31 08:12:34";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110310812340800020<br/> <br />";16945.57;0;2;0;0;0;16943.57;0
p23939285:r2110310812310600022;"2021-10-31 08:12:32";"2021-10-31 08:12:32";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110310812310600022<br/> <br />";16947.57;0;2;0;0;0;16945.57;0
p23939285:r2110310812270500003;"2021-10-31 08:12:27";"2021-10-31 08:12:31";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110310812270500003<br/> <br />";16947.07;0;2;0;2.5;0;16947.57;0
p23939285:r2110310812241100001;"2021-10-31 08:12:24";"2021-10-31 08:12:24";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110310812241100001<br/> <br />";16949.07;0;2;0;0;0;16947.07;0
p23939285:r2110310812200100001;"2021-10-31 08:12:20";"2021-10-31 08:12:20";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110310812200100001<br/> <br />";16951.07;0;2;0;0;0;16949.07;0
p23939285:r2110310812170800028;"2021-10-31 08:12:17";"2021-10-31 08:12:17";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110310812170800028<br/> <br />";16953.07;0;2;0;0;0;16951.07;0
p23939285:r2110310812141100024;"2021-10-31 08:12:14";"2021-10-31 08:12:14";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110310812141100024<br/> <br />";16955.07;0;2;0;0;0;16953.07;0
p23939285:r2110310812110900003;"2021-10-31 08:12:11";"2021-10-31 08:12:11";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110310812110900003<br/> <br />";16957.07;0;2;0;0;0;16955.07;0
p23939285:r2110310812080200003;"2021-10-31 08:12:08";"2021-10-31 08:12:08";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110310812080200003<br/> <br />";16959.07;0;2;0;0;0;16957.07;0
p23939285:r2110310812031000005;"2021-10-31 08:12:03";"2021-10-31 08:12:07";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110310812031000005<br/> <br />";16959.07;0;2;0;2;0;16959.07;0
p23939285:r2110310811580300017;"2021-10-31 08:11:58";"2021-10-31 08:11:58";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110310811580300017<br/> <br />";16961.07;0;2;0;0;0;16959.07;0
p23939285:r2110310811551400016;"2021-10-31 08:11:55";"2021-10-31 08:11:55";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110310811551400016<br/> <br />";16963.07;0;2;0;0;0;16961.07;0
p23939285:r2110310811510800048;"2021-10-31 08:11:51";"2021-10-31 08:11:55";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110310811510800048<br/> <br />";16962.57;0;2;0;2.5;0;16963.07;0
p23939285:r2110310811480800018;"2021-10-31 08:11:48";"2021-10-31 08:11:48";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110310811480800018<br/> <br />";16964.57;0;2;0;0;0;16962.57;0
p23939285:r2110310811451300026;"2021-10-31 08:11:45";"2021-10-31 08:11:45";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110310811451300026<br/> <br />";16966.57;0;2;0;0;0;16964.57;0
p23939285:r2110310811410800051;"2021-10-31 08:11:41";"2021-10-31 08:11:41";"Ozwin's Jackpots";"<b>Game ID:</b> yggdrasil_ozwins_jackpots_7345<br/> <b>Round ID:</b> p23939285:r2110310811410800051<br/> <br />";16968.57;0;2;0;0;0;16966.57;0
